CCAA y provincia de destino;CCAA y provincia de origen;Periodo;Total
Andalucía;Andalucía;2024M12;5,562793
Andalucía;Andalucía;2024M11;5,01019
Andalucía;Andalucía;2024M10;5,703986
Andalucía;Andalucía;2024M09;8,55056
Andalucía;Andalucía;2024M08;13,686025
Andalucía;Andalucía;2024M07;10,58693
Andalucía;Andalucía;2024M06;5,958402
Andalucía;Andalucía;2024M05;5,253655
Andalucía;Andalucía;2024M04;4,947768
Andalucía;Andalucía;2024M03;5,026999
Andalucía;Andalucía;2024M02;4,38626
Andalucía;Andalucía;2024M01;5,110126
Andalucía;Aragón;2024M12;0,157715
Andalucía;Aragón;2024M11;0,158642
Andalucía;Aragón;2024M10;0,17114
Andalucía;Aragón;2024M09;0,224925
Andalucía;Aragón;2024M08;0,390139
Andalucía;Aragón;2024M07;0,264686
Andalucía;Aragón;2024M06;0,150802
Andalucía;Aragón;2024M05;0,133219
Andalucía;Aragón;2024M04;0,152316
Andalucía;Aragón;2024M03;0,147974
Andalucía;Aragón;2024M02;0,097946
Andalucía;Aragón;2024M01;0,147963
Andalucía;Asturias, Principado de;2024M12;0,058749
Andalucía;Asturias, Principado de;2024M11;0,051497
Andalucía;Asturias, Principado de;2024M10;0,090414
Andalucía;Asturias, Principado de;2024M09;0,185265
Andalucía;Asturias, Principado de;2024M08;0,227023
Andalucía;Asturias, Principado de;2024M07;0,234553
Andalucía;Asturias, Principado de;2024M06;0,12158
Andalucía;Asturias, Principado de;2024M05;0,088767
Andalucía;Asturias, Principado de;2024M04;0,066461
Andalucía;Asturias, Principado de;2024M03;0,06015
Andalucía;Asturias, Principado de;2024M02;0,068921
Andalucía;Asturias, Principado de;2024M01;0,056072
Andalucía;Balears, Illes;2024M12;0,221341
Andalucía;Balears, Illes;2024M11;0,21449
Andalucía;Balears, Illes;2024M10;0,180859
Andalucía;Balears, Illes;2024M09;0,201032
Andalucía;Balears, Illes;2024M08;0,235165
Andalucía;Balears, Illes;2024M07;0,172755
Andalucía;Balears, Illes;2024M06;0,144096
Andalucía;Balears, Illes;2024M05;0,148869
Andalucía;Balears, Illes;2024M04;0,169477
Andalucía;Balears, Illes;2024M03;0,171932
Andalucía;Balears, Illes;2024M02;0,143212
Andalucía;Balears, Illes;2024M01;0,289619
Andalucía;Canarias;2024M12;0,28387
Andalucía;Canarias;2024M11;0,230409
Andalucía;Canarias;2024M10;0,260932
Andalucía;Canarias;2024M09;0,267912
Andalucía;Canarias;2024M08;0,305684
Andalucía;Canarias;2024M07;0,271766
Andalucía;Canarias;2024M06;0,220117
Andalucía;Canarias;2024M05;0,217868
Andalucía;Canarias;2024M04;0,192164
Andalucía;Canarias;2024M03;0,219546
Andalucía;Canarias;2024M02;0,183646
Andalucía;Canarias;2024M01;0,228585
Andalucía;Cantabria;2024M12;0,056459
Andalucía;Cantabria;2024M11;0,066842
Andalucía;Cantabria;2024M10;0,087874
Andalucía;Cantabria;2024M09;0,124465
Andalucía;Cantabria;2024M08;0,134405
Andalucía;Cantabria;2024M07;0,123614
Andalucía;Cantabria;2024M06;0,085526
Andalucía;Cantabria;2024M05;0,071936
Andalucía;Cantabria;2024M04;0,065314
Andalucía;Cantabria;2024M03;0,060838
Andalucía;Cantabria;2024M02;0,05194
Andalucía;Cantabria;2024M01;0,058846
Andalucía;Castilla - La Mancha;2024M12;0,435125
Andalucía;Castilla - La Mancha;2024M11;0,397285
Andalucía;Castilla - La Mancha;2024M10;0,431451
Andalucía;Castilla - La Mancha;2024M09;0,633324
Andalucía;Castilla - La Mancha;2024M08;1,097944
Andalucía;Castilla - La Mancha;2024M07;0,818497
Andalucía;Castilla - La Mancha;2024M06;0,49924
Andalucía;Castilla - La Mancha;2024M05;0,368559
Andalucía;Castilla - La Mancha;2024M04;0,341136
Andalucía;Castilla - La Mancha;2024M03;0,403614
Andalucía;Castilla - La Mancha;2024M02;0,29456
Andalucía;Castilla - La Mancha;2024M01;0,35643
Andalucía;Castilla y León;2024M12;0,344798
Andalucía;Castilla y León;2024M11;0,276527
Andalucía;Castilla y León;2024M10;0,357022
Andalucía;Castilla y León;2024M09;0,593257
Andalucía;Castilla y León;2024M08;0,880506
Andalucía;Castilla y León;2024M07;0,786218
Andalucía;Castilla y León;2024M06;0,401543
Andalucía;Castilla y León;2024M05;0,306678
Andalucía;Castilla y León;2024M04;0,297644
Andalucía;Castilla y León;2024M03;0,313463
Andalucía;Castilla y León;2024M02;0,229946
Andalucía;Castilla y León;2024M01;0,267182
Andalucía;Cataluña;2024M12;0,703292
Andalucía;Cataluña;2024M11;0,745224
Andalucía;Cataluña;2024M10;0,861437
Andalucía;Cataluña;2024M09;1,347182
Andalucía;Cataluña;2024M08;2,808032
Andalucía;Cataluña;2024M07;1,041825
Andalucía;Cataluña;2024M06;0,722381
Andalucía;Cataluña;2024M05;0,781981
Andalucía;Cataluña;2024M04;0,760066
Andalucía;Cataluña;2024M03;0,709593
Andalucía;Cataluña;2024M02;0,547659
Andalucía;Cataluña;2024M01;0,821763
Andalucía;Comunitat Valenciana;2024M12;0,531339
Andalucía;Comunitat Valenciana;2024M11;0,539722
Andalucía;Comunitat Valenciana;2024M10;0,615811
Andalucía;Comunitat Valenciana;2024M09;0,739339
Andalucía;Comunitat Valenciana;2024M08;1,203001
Andalucía;Comunitat Valenciana;2024M07;0,71474
Andalucía;Comunitat Valenciana;2024M06;0,511031
Andalucía;Comunitat Valenciana;2024M05;0,488327
Andalucía;Comunitat Valenciana;2024M04;0,560278
Andalucía;Comunitat Valenciana;2024M03;0,521444
Andalucía;Comunitat Valenciana;2024M02;0,41446
Andalucía;Comunitat Valenciana;2024M01;0,600608
Andalucía;Extremadura;2024M12;0,370439
Andalucía;Extremadura;2024M11;0,308262
Andalucía;Extremadura;2024M10;0,38847
Andalucía;Extremadura;2024M09;0,73796
Andalucía;Extremadura;2024M08;1,077826
Andalucía;Extremadura;2024M07;0,937448
Andalucía;Extremadura;2024M06;0,455978
Andalucía;Extremadura;2024M05;0,334411
Andalucía;Extremadura;2024M04;0,316701
Andalucía;Extremadura;2024M03;0,344071
Andalucía;Extremadura;2024M02;0,260642
Andalucía;Extremadura;2024M01;0,281287
Andalucía;Galicia;2024M12;0,275834
Andalucía;Galicia;2024M11;0,273143
Andalucía;Galicia;2024M10;0,30277
Andalucía;Galicia;2024M09;0,337434
Andalucía;Galicia;2024M08;0,486395
Andalucía;Galicia;2024M07;0,423195
Andalucía;Galicia;2024M06;0,299875
Andalucía;Galicia;2024M05;0,281876
Andalucía;Galicia;2024M04;0,251769
Andalucía;Galicia;2024M03;0,286724
Andalucía;Galicia;2024M02;0,221835
Andalucía;Galicia;2024M01;0,25137
Andalucía;Madrid, Comunidad de;2024M12;1,845857
Andalucía;Madrid, Comunidad de;2024M11;1,431666
Andalucía;Madrid, Comunidad de;2024M10;1,522605
Andalucía;Madrid, Comunidad de;2024M09;3,157831
Andalucía;Madrid, Comunidad de;2024M08;8,022586
Andalucía;Madrid, Comunidad de;2024M07;4,079421
Andalucía;Madrid, Comunidad de;2024M06;1,742128
Andalucía;Madrid, Comunidad de;2024M05;2,070318
Andalucía;Madrid, Comunidad de;2024M04;1,736519
Andalucía;Madrid, Comunidad de;2024M03;2,047614
Andalucía;Madrid, Comunidad de;2024M02;1,16768
Andalucía;Madrid, Comunidad de;2024M01;1,860569
Andalucía;Murcia, Región de;2024M12;0,364972
Andalucía;Murcia, Región de;2024M11;0,336385
Andalucía;Murcia, Región de;2024M10;0,327523
Andalucía;Murcia, Región de;2024M09;0,42017
Andalucía;Murcia, Región de;2024M08;0,710204
Andalucía;Murcia, Región de;2024M07;0,476077
Andalucía;Murcia, Región de;2024M06;0,291729
Andalucía;Murcia, Región de;2024M05;0,256861
Andalucía;Murcia, Región de;2024M04;0,259291
Andalucía;Murcia, Región de;2024M03;0,27538
Andalucía;Murcia, Región de;2024M02;0,205367
Andalucía;Murcia, Región de;2024M01;0,273234
Andalucía;Navarra, Comunidad Foral de;2024M12;0,078422
Andalucía;Navarra, Comunidad Foral de;2024M11;0,055551
Andalucía;Navarra, Comunidad Foral de;2024M10;0,082054
Andalucía;Navarra, Comunidad Foral de;2024M09;0,107722
Andalucía;Navarra, Comunidad Foral de;2024M08;0,217643
Andalucía;Navarra, Comunidad Foral de;2024M07;0,174955
Andalucía;Navarra, Comunidad Foral de;2024M06;0,078737
Andalucía;Navarra, Comunidad Foral de;2024M05;0,068831
Andalucía;Navarra, Comunidad Foral de;2024M04;0,073319
Andalucía;Navarra, Comunidad Foral de;2024M03;0,05694
Andalucía;Navarra, Comunidad Foral de;2024M02;0,04415
Andalucía;Navarra, Comunidad Foral de;2024M01;0,065473
Andalucía;País Vasco;2024M12;0,23087
Andalucía;País Vasco;2024M11;0,25637
Andalucía;País Vasco;2024M10;0,339715
Andalucía;País Vasco;2024M09;0,540285
Andalucía;País Vasco;2024M08;1,18284
Andalucía;País Vasco;2024M07;0,592144
Andalucía;País Vasco;2024M06;0,39354
Andalucía;País Vasco;2024M05;0,319658
Andalucía;País Vasco;2024M04;0,375751
Andalucía;País Vasco;2024M03;0,253202
Andalucía;País Vasco;2024M02;0,193169
Andalucía;País Vasco;2024M01;0,226497
Andalucía;Rioja, La;2024M12;0,031328
Andalucía;Rioja, La;2024M11;0,031673
Andalucía;Rioja, La;2024M10;0,036203
Andalucía;Rioja, La;2024M09;0,062446
Andalucía;Rioja, La;2024M08;0,096602
Andalucía;Rioja, La;2024M07;0,068799
Andalucía;Rioja, La;2024M06;0,042512
Andalucía;Rioja, La;2024M05;0,038441
Andalucía;Rioja, La;2024M04;0,03256
Andalucía;Rioja, La;2024M03;0,028052
Andalucía;Rioja, La;2024M02;0,019935
Andalucía;Rioja, La;2024M01;0,030443
Aragón;Andalucía;2024M12;0,160844
Aragón;Andalucía;2024M11;0,151491
Aragón;Andalucía;2024M10;0,186502
Aragón;Andalucía;2024M09;0,186273
Aragón;Andalucía;2024M08;0,251576
Aragón;Andalucía;2024M07;0,220479
Aragón;Andalucía;2024M06;0,14613
Aragón;Andalucía;2024M05;0,136
Aragón;Andalucía;2024M04;0,105181
Aragón;Andalucía;2024M03;0,153019
Aragón;Andalucía;2024M02;0,110198
Aragón;Andalucía;2024M01;0,118613
Aragón;Aragón;2024M12;0,615801
Aragón;Aragón;2024M11;0,532603
Aragón;Aragón;2024M10;0,596954
Aragón;Aragón;2024M09;0,755355
Aragón;Aragón;2024M08;1,282461
Aragón;Aragón;2024M07;0,880215
Aragón;Aragón;2024M06;0,500783
Aragón;Aragón;2024M05;0,44592
Aragón;Aragón;2024M04;0,552183
Aragón;Aragón;2024M03;0,55846
Aragón;Aragón;2024M02;0,401947
Aragón;Aragón;2024M01;0,579326
Aragón;Asturias, Principado de;2024M12;0,015135
Aragón;Asturias, Principado de;2024M11;0,015437
Aragón;Asturias, Principado de;2024M10;0,019821
Aragón;Asturias, Principado de;2024M09;0,02065
Aragón;Asturias, Principado de;2024M08;0,02004
Aragón;Asturias, Principado de;2024M07;0,020456
Aragón;Asturias, Principado de;2024M06;0,014735
Aragón;Asturias, Principado de;2024M05;0,012019
Aragón;Asturias, Principado de;2024M04;0,011353
Aragón;Asturias, Principado de;2024M03;0,017123
Aragón;Asturias, Principado de;2024M02;0,015946
Aragón;Asturias, Principado de;2024M01;0,011818
Aragón;Balears, Illes;2024M12;0,029174
Aragón;Balears, Illes;2024M11;0,031313
Aragón;Balears, Illes;2024M10;0,028252
Aragón;Balears, Illes;2024M09;0,03524
Aragón;Balears, Illes;2024M08;0,049587
Aragón;Balears, Illes;2024M07;0,028737
Aragón;Balears, Illes;2024M06;0,019932
Aragón;Balears, Illes;2024M05;0,019131
Aragón;Balears, Illes;2024M04;0,021724
Aragón;Balears, Illes;2024M03;0,022531
Aragón;Balears, Illes;2024M02;0,01934
Aragón;Balears, Illes;2024M01;0,028856
Aragón;Canarias;2024M12;0,029975
Aragón;Canarias;2024M11;0,025843
Aragón;Canarias;2024M10;0,031415
Aragón;Canarias;2024M09;0,032563
Aragón;Canarias;2024M08;0
Aragón;Canarias;2024M07;0,038665
Aragón;Canarias;2024M06;0,028776
Aragón;Canarias;2024M05;0,023372
Aragón;Canarias;2024M04;0,022322
Aragón;Canarias;2024M03;0,029956
Aragón;Canarias;2024M02;0,025002
Aragón;Canarias;2024M01;0,027951
Aragón;Cantabria;2024M12;0,019929
Aragón;Cantabria;2024M11;0,018694
Aragón;Cantabria;2024M10;0,023814
Aragón;Cantabria;2024M09;0,024982
Aragón;Cantabria;2024M08;0,027197
Aragón;Cantabria;2024M07;0,029057
Aragón;Cantabria;2024M06;0,020784
Aragón;Cantabria;2024M05;0,019062
Aragón;Cantabria;2024M04;0,01744
Aragón;Cantabria;2024M03;0,021615
Aragón;Cantabria;2024M02;0,019997
Aragón;Cantabria;2024M01;0,016938
Aragón;Castilla - La Mancha;2024M12;0,085085
Aragón;Castilla - La Mancha;2024M11;0,084483
Aragón;Castilla - La Mancha;2024M10;0,100431
Aragón;Castilla - La Mancha;2024M09;0,091408
Aragón;Castilla - La Mancha;2024M08;0,114634
Aragón;Castilla - La Mancha;2024M07;0,112955
Aragón;Castilla - La Mancha;2024M06;0,081717
Aragón;Castilla - La Mancha;2024M05;0,068612
Aragón;Castilla - La Mancha;2024M04;0,060616
Aragón;Castilla - La Mancha;2024M03;0,084123
Aragón;Castilla - La Mancha;2024M02;0,064572
Aragón;Castilla - La Mancha;2024M01;0,070086
Aragón;Castilla y León;2024M12;0,115663
Aragón;Castilla y León;2024M11;0,111931
Aragón;Castilla y León;2024M10;0,135562
Aragón;Castilla y León;2024M09;0,128023
Aragón;Castilla y León;2024M08;0,125714
Aragón;Castilla y León;2024M07;0,137977
Aragón;Castilla y León;2024M06;0,100074
Aragón;Castilla y León;2024M05;0,101164
Aragón;Castilla y León;2024M04;0,091631
Aragón;Castilla y León;2024M03;0,125341
Aragón;Castilla y León;2024M02;0,092978
Aragón;Castilla y León;2024M01;0,103056
Aragón;Cataluña;2024M12;0,556204
Aragón;Cataluña;2024M11;0,514167
Aragón;Cataluña;2024M10;0,543287
Aragón;Cataluña;2024M09;0,817861
Aragón;Cataluña;2024M08;1,511063
Aragón;Cataluña;2024M07;0,694447
Aragón;Cataluña;2024M06;0,521538
Aragón;Cataluña;2024M05;0,460513
Aragón;Cataluña;2024M04;0,468801
Aragón;Cataluña;2024M03;0,489547
Aragón;Cataluña;2024M02;0,322401
Aragón;Cataluña;2024M01;0,424353
Aragón;Comunitat Valenciana;2024M12;0,294814
Aragón;Comunitat Valenciana;2024M11;0,259469
Aragón;Comunitat Valenciana;2024M10;0,353656
Aragón;Comunitat Valenciana;2024M09;0,486443
Aragón;Comunitat Valenciana;2024M08;0,833016
Aragón;Comunitat Valenciana;2024M07;0,454333
Aragón;Comunitat Valenciana;2024M06;0,28034
Aragón;Comunitat Valenciana;2024M05;0,218426
Aragón;Comunitat Valenciana;2024M04;0,252131
Aragón;Comunitat Valenciana;2024M03;0,261991
Aragón;Comunitat Valenciana;2024M02;0,204537
Aragón;Comunitat Valenciana;2024M01;0,303782
Aragón;Extremadura;2024M12;0,021078
Aragón;Extremadura;2024M11;0,024161
Aragón;Extremadura;2024M10;0,028343
Aragón;Extremadura;2024M09;0,023232
Aragón;Extremadura;2024M08;0,029792
Aragón;Extremadura;2024M07;0,026941
Aragón;Extremadura;2024M06;0,021589
Aragón;Extremadura;2024M05;0,017717
Aragón;Extremadura;2024M04;0,01785
Aragón;Extremadura;2024M03;0,018771
Aragón;Extremadura;2024M02;0,015327
Aragón;Extremadura;2024M01;0,016653
Aragón;Galicia;2024M12;0,059486
Aragón;Galicia;2024M11;0,064196
Aragón;Galicia;2024M10;0,067258
Aragón;Galicia;2024M09;0,064976
Aragón;Galicia;2024M08;0,080852
Aragón;Galicia;2024M07;0,083295
Aragón;Galicia;2024M06;0,0568
Aragón;Galicia;2024M05;0,053492
Aragón;Galicia;2024M04;0,045066
Aragón;Galicia;2024M03;0,065105
Aragón;Galicia;2024M02;0,046097
Aragón;Galicia;2024M01;0,056213
Aragón;Madrid, Comunidad de;2024M12;0,341013
Aragón;Madrid, Comunidad de;2024M11;0,277234
Aragón;Madrid, Comunidad de;2024M10;0,310341
Aragón;Madrid, Comunidad de;2024M09;0,349626
Aragón;Madrid, Comunidad de;2024M08;0,575677
Aragón;Madrid, Comunidad de;2024M07;0,404226
Aragón;Madrid, Comunidad de;2024M06;0,245649
Aragón;Madrid, Comunidad de;2024M05;0,270925
Aragón;Madrid, Comunidad de;2024M04;0,238743
Aragón;Madrid, Comunidad de;2024M03;0,377156
Aragón;Madrid, Comunidad de;2024M02;0,300612
Aragón;Madrid, Comunidad de;2024M01;0,383692
Aragón;Murcia, Región de;2024M12;0,033062
Aragón;Murcia, Región de;2024M11;0,040187
Aragón;Murcia, Región de;2024M10;0,043709
Aragón;Murcia, Región de;2024M09;0,050157
Aragón;Murcia, Región de;2024M08;0,074129
Aragón;Murcia, Región de;2024M07;0,056077
Aragón;Murcia, Región de;2024M06;0,030477
Aragón;Murcia, Región de;2024M05;0,025882
Aragón;Murcia, Región de;2024M04;0,020412
Aragón;Murcia, Región de;2024M03;0,031429
Aragón;Murcia, Región de;2024M02;0,019988
Aragón;Murcia, Región de;2024M01;0,020601
Aragón;Navarra, Comunidad Foral de;2024M12;0,106544
Aragón;Navarra, Comunidad Foral de;2024M11;0,086543
Aragón;Navarra, Comunidad Foral de;2024M10;0,098566
Aragón;Navarra, Comunidad Foral de;2024M09;0,112723
Aragón;Navarra, Comunidad Foral de;2024M08;0,159661
Aragón;Navarra, Comunidad Foral de;2024M07;0,122919
Aragón;Navarra, Comunidad Foral de;2024M06;0,080193
Aragón;Navarra, Comunidad Foral de;2024M05;0,076697
Aragón;Navarra, Comunidad Foral de;2024M04;0,085807
Aragón;Navarra, Comunidad Foral de;2024M03;0,094719
Aragón;Navarra, Comunidad Foral de;2024M02;0,079463
Aragón;Navarra, Comunidad Foral de;2024M01;0,091127
Aragón;País Vasco;2024M12;0,159194
Aragón;País Vasco;2024M11;0,117076
Aragón;País Vasco;2024M10;0,123932
Aragón;País Vasco;2024M09;0,149608
Aragón;País Vasco;2024M08;0,301044
Aragón;País Vasco;2024M07;0,210336
Aragón;País Vasco;2024M06;0,126239
Aragón;País Vasco;2024M05;0,095867
Aragón;País Vasco;2024M04;0,112433
Aragón;País Vasco;2024M03;0,148131
Aragón;País Vasco;2024M02;0,103152
Aragón;País Vasco;2024M01;0,128169
Aragón;Rioja, La;2024M12;0,044024
Aragón;Rioja, La;2024M11;0,038559
Aragón;Rioja, La;2024M10;0,047347
Aragón;Rioja, La;2024M09;0,047701
Aragón;Rioja, La;2024M08;0,045912
Aragón;Rioja, La;2024M07;0,040629
Aragón;Rioja, La;2024M06;0,033441
Aragón;Rioja, La;2024M05;0,030593
Aragón;Rioja, La;2024M04;0,030587
Aragón;Rioja, La;2024M03;0,033858
Aragón;Rioja, La;2024M02;0,029908
Aragón;Rioja, La;2024M01;0,035321
Asturias, Principado de;Andalucía;2024M12;0,086806
Asturias, Principado de;Andalucía;2024M11;0,08691
Asturias, Principado de;Andalucía;2024M10;0,110346
Asturias, Principado de;Andalucía;2024M09;0,210672
Asturias, Principado de;Andalucía;2024M08;0,396006
Asturias, Principado de;Andalucía;2024M07;0,220426
Asturias, Principado de;Andalucía;2024M06;0,100101
Asturias, Principado de;Andalucía;2024M05;0,075228
Asturias, Principado de;Andalucía;2024M04;0,064507
Asturias, Principado de;Andalucía;2024M03;0,074283
Asturias, Principado de;Andalucía;2024M02;0,042846
Asturias, Principado de;Andalucía;2024M01;0,08522
Asturias, Principado de;Aragón;2024M12;0,021247
Asturias, Principado de;Aragón;2024M11;0,018884
Asturias, Principado de;Aragón;2024M10;0,028022
Asturias, Principado de;Aragón;2024M09;0,044185
Asturias, Principado de;Aragón;2024M08;0,105971
Asturias, Principado de;Aragón;2024M07;0,063208
Asturias, Principado de;Aragón;2024M06;0,020385
Asturias, Principado de;Aragón;2024M05;0,01764
Asturias, Principado de;Aragón;2024M04;0,019433
Asturias, Principado de;Aragón;2024M03;0,017706
Asturias, Principado de;Aragón;2024M02;0,011032
Asturias, Principado de;Aragón;2024M01;0,017719
Asturias, Principado de;Asturias, Principado de;2024M12;0
Asturias, Principado de;Asturias, Principado de;2024M11;0
Asturias, Principado de;Asturias, Principado de;2024M10;0
Asturias, Principado de;Asturias, Principado de;2024M09;0
Asturias, Principado de;Asturias, Principado de;2024M08;0
Asturias, Principado de;Asturias, Principado de;2024M07;0
Asturias, Principado de;Asturias, Principado de;2024M06;0
Asturias, Principado de;Asturias, Principado de;2024M05;0
Asturias, Principado de;Asturias, Principado de;2024M04;0
Asturias, Principado de;Asturias, Principado de;2024M03;0
Asturias, Principado de;Asturias, Principado de;2024M02;0
Asturias, Principado de;Asturias, Principado de;2024M01;0
Asturias, Principado de;Balears, Illes;2024M12;0,028904
Asturias, Principado de;Balears, Illes;2024M11;0,030012
Asturias, Principado de;Balears, Illes;2024M10;0,023511
Asturias, Principado de;Balears, Illes;2024M09;0,03689
Asturias, Principado de;Balears, Illes;2024M08;0,053456
Asturias, Principado de;Balears, Illes;2024M07;0,030844
Asturias, Principado de;Balears, Illes;2024M06;0,017369
Asturias, Principado de;Balears, Illes;2024M05;0,015836
Asturias, Principado de;Balears, Illes;2024M04;0,015929
Asturias, Principado de;Balears, Illes;2024M03;0,019176
Asturias, Principado de;Balears, Illes;2024M02;0,015338
Asturias, Principado de;Balears, Illes;2024M01;0,028169
Asturias, Principado de;Canarias;2024M12;0,032477
Asturias, Principado de;Canarias;2024M11;0,030041
Asturias, Principado de;Canarias;2024M10;0,045266
Asturias, Principado de;Canarias;2024M09;0,059709
Asturias, Principado de;Canarias;2024M08;0,0789
Asturias, Principado de;Canarias;2024M07;0,058817
Asturias, Principado de;Canarias;2024M06;0,036863
Asturias, Principado de;Canarias;2024M05;0,033861
Asturias, Principado de;Canarias;2024M04;0,021825
Asturias, Principado de;Canarias;2024M03;0,032152
Asturias, Principado de;Canarias;2024M02;0,020316
Asturias, Principado de;Canarias;2024M01;0,03322
Asturias, Principado de;Cantabria;2024M12;0,041628
Asturias, Principado de;Cantabria;2024M11;0,042412
Asturias, Principado de;Cantabria;2024M10;0,046639
Asturias, Principado de;Cantabria;2024M09;0,05866
Asturias, Principado de;Cantabria;2024M08;0,073468
Asturias, Principado de;Cantabria;2024M07;0,063531
Asturias, Principado de;Cantabria;2024M06;0,043949
Asturias, Principado de;Cantabria;2024M05;0,040164
Asturias, Principado de;Cantabria;2024M04;0,038851
Asturias, Principado de;Cantabria;2024M03;0,039923
Asturias, Principado de;Cantabria;2024M02;0,034846
Asturias, Principado de;Cantabria;2024M01;0,040435
Asturias, Principado de;Castilla - La Mancha;2024M12;0,037542
Asturias, Principado de;Castilla - La Mancha;2024M11;0,035459
Asturias, Principado de;Castilla - La Mancha;2024M10;0,048469
Asturias, Principado de;Castilla - La Mancha;2024M09;0,081798
Asturias, Principado de;Castilla - La Mancha;2024M08;0,186951
Asturias, Principado de;Castilla - La Mancha;2024M07;0,116611
Asturias, Principado de;Castilla - La Mancha;2024M06;0,047245
Asturias, Principado de;Castilla - La Mancha;2024M05;0,029706
Asturias, Principado de;Castilla - La Mancha;2024M04;0,027876
Asturias, Principado de;Castilla - La Mancha;2024M03;0,030316
Asturias, Principado de;Castilla - La Mancha;2024M02;0,017174
Asturias, Principado de;Castilla - La Mancha;2024M01;0,031115
Asturias, Principado de;Castilla y León;2024M12;0,201917
Asturias, Principado de;Castilla y León;2024M11;0,177828
Asturias, Principado de;Castilla y León;2024M10;0,217468
Asturias, Principado de;Castilla y León;2024M09;0,293522
Asturias, Principado de;Castilla y León;2024M08;0,479026
Asturias, Principado de;Castilla y León;2024M07;0,381613
Asturias, Principado de;Castilla y León;2024M06;0,200521
Asturias, Principado de;Castilla y León;2024M05;0,17348
Asturias, Principado de;Castilla y León;2024M04;0,185297
Asturias, Principado de;Castilla y León;2024M03;0,19861
Asturias, Principado de;Castilla y León;2024M02;0,13904
Asturias, Principado de;Castilla y León;2024M01;0,171903
Asturias, Principado de;Cataluña;2024M12;0,069161
Asturias, Principado de;Cataluña;2024M11;0,072615
Asturias, Principado de;Cataluña;2024M10;0,08394
Asturias, Principado de;Cataluña;2024M09;0,171076
Asturias, Principado de;Cataluña;2024M08;0,390041
Asturias, Principado de;Cataluña;2024M07;0,152604
Asturias, Principado de;Cataluña;2024M06;0,075709
Asturias, Principado de;Cataluña;2024M05;0,066855
Asturias, Principado de;Cataluña;2024M04;0,055376
Asturias, Principado de;Cataluña;2024M03;0,057927
Asturias, Principado de;Cataluña;2024M02;0,043485
Asturias, Principado de;Cataluña;2024M01;0,080401
Asturias, Principado de;Comunitat Valenciana;2024M12;0,050531
Asturias, Principado de;Comunitat Valenciana;2024M11;0,058262
Asturias, Principado de;Comunitat Valenciana;2024M10;0,076569
Asturias, Principado de;Comunitat Valenciana;2024M09;0,137793
Asturias, Principado de;Comunitat Valenciana;2024M08;0,305894
Asturias, Principado de;Comunitat Valenciana;2024M07;0,122029
Asturias, Principado de;Comunitat Valenciana;2024M06;0,055547
Asturias, Principado de;Comunitat Valenciana;2024M05;0,045374
Asturias, Principado de;Comunitat Valenciana;2024M04;0,044844
Asturias, Principado de;Comunitat Valenciana;2024M03;0,040551
Asturias, Principado de;Comunitat Valenciana;2024M02;0,030152
Asturias, Principado de;Comunitat Valenciana;2024M01;0,052709
Asturias, Principado de;Extremadura;2024M12;0,01716
Asturias, Principado de;Extremadura;2024M11;0,014897
Asturias, Principado de;Extremadura;2024M10;0,019087
Asturias, Principado de;Extremadura;2024M09;0,037005
Asturias, Principado de;Extremadura;2024M08;0,068254
Asturias, Principado de;Extremadura;2024M07;0,045532
Asturias, Principado de;Extremadura;2024M06;0,019042
Asturias, Principado de;Extremadura;2024M05;0,014547
Asturias, Principado de;Extremadura;2024M04;0,014386
Asturias, Principado de;Extremadura;2024M03;0,01775
Asturias, Principado de;Extremadura;2024M02;0,009725
Asturias, Principado de;Extremadura;2024M01;0,016045
Asturias, Principado de;Galicia;2024M12;0,139536
Asturias, Principado de;Galicia;2024M11;0,144629
Asturias, Principado de;Galicia;2024M10;0,160539
Asturias, Principado de;Galicia;2024M09;0,167874
Asturias, Principado de;Galicia;2024M08;0,223355
Asturias, Principado de;Galicia;2024M07;0,203618
Asturias, Principado de;Galicia;2024M06;0,140554
Asturias, Principado de;Galicia;2024M05;0,139925
Asturias, Principado de;Galicia;2024M04;0,109258
Asturias, Principado de;Galicia;2024M03;0,154036
Asturias, Principado de;Galicia;2024M02;0,104619
Asturias, Principado de;Galicia;2024M01;0,136267
Asturias, Principado de;Madrid, Comunidad de;2024M12;0,343859
Asturias, Principado de;Madrid, Comunidad de;2024M11;0,275096
Asturias, Principado de;Madrid, Comunidad de;2024M10;0,269404
Asturias, Principado de;Madrid, Comunidad de;2024M09;0,721018
Asturias, Principado de;Madrid, Comunidad de;2024M08;1,882451
Asturias, Principado de;Madrid, Comunidad de;2024M07;0,907774
Asturias, Principado de;Madrid, Comunidad de;2024M06;0,281598
Asturias, Principado de;Madrid, Comunidad de;2024M05;0,325484
Asturias, Principado de;Madrid, Comunidad de;2024M04;0,266482
Asturias, Principado de;Madrid, Comunidad de;2024M03;0,329876
Asturias, Principado de;Madrid, Comunidad de;2024M02;0,170057
Asturias, Principado de;Madrid, Comunidad de;2024M01;0,340281
Asturias, Principado de;Murcia, Región de;2024M12;0,014499
Asturias, Principado de;Murcia, Región de;2024M11;0,011923
Asturias, Principado de;Murcia, Región de;2024M10;0,019954
Asturias, Principado de;Murcia, Región de;2024M09;0,033527
Asturias, Principado de;Murcia, Región de;2024M08;0,085363
